@relation feature_vector

@attribute Subject {system,it,data,sharing,program,agreements,standards,Resources,A-130,Standards,providers,maintenance,personnel,community,management,provider,CDN,product,remove,peering,crowds,replication,research,Peering,condition,increases,relationships,instance,PA,System,protocols,information,CDNs,functions,s,host,policies,ensures,delegation,conjunction,terms,algorithms,Mediator,resources,entities,arrangement,rols,content,decision,traffic,Registry,servers,access,Repository,Agent,requirements,negotiations,distribution,redirection,assignment,â,Server,registry,transmission,vessel,acknowledgement,provide,fishing,solution,header,ERS,file,documents,other,methods,Master,report,corrections,messages,facilities,deletions,message,communications,facility,BE,Frames,network,accumulation,recirculation,This,processes,Fourier,Transform,process,amount,GUI,operator,screen,users,RLCS,levels,software,change,rate,status,command,user,computers,checked,alarms,more,verification,logs,computer,ID,DCUs,pressure,Temperature,Voltages,alarm,device,log,Track,units,Log,Operation,sequence,password,stamp,way,values,Administrator,changes,reports,function,control,TCS,Software,application,hardware,power,causing,display,using,indicate,fault,AV,plan,provides,game,question,story,questions,reply,Ability,people,calendars,files,admin,accounts/addresses,print,retention,requests,agencies,backup,e-mail,Update,diligence,maintain,elements,Services,Authority,Department,systems,Provider,Personnel,date,Activation,field,LRN,validate,Block,SPID,modification,version,Indicator,Versions,input,authorization,Code,Version,interface,instruments,Settlement,majority,activity,participants,Market,costs,creating,trading,practices,procedures,integrity,environment,ISIN,purposes,MMF,JSE,immediacy,ISINs,interaction,STRATE,Issuance,Model,components,component,Participants,department,ANNA,ISO,rules,arrangements,MMI,Discount,bought,Yield,coupon,value,home,center,temperature,thermostats}
@attribute S-TAG {NN,PRP,NNS,VBG,NNP,NNPS,VB,VBZ,VBP,JJ,DT,VBN,JJR}
@attribute S-NER {O,TITLE,ORGANIZATION,MISC,STATE_OR_PROVINCE,PERSON}
@attribute S-Type {'abstract entity',null,'physical entity'}
@attribute Verb {use,for,have,shall,mitigate,from,publish,collects,at,prioritize,support,becoming,within,collect,complete,to,handle,accept,with,establish,sharing,maintain,provide,define,accommodate,test,operate,in,of,null,about,â,peering,CDN,remove,enabling,allow,on,determining,be,requires,share,allows,through,achieve,consider,specify,identifies,passes,discover,performs,predicting,configure,participating,regarding,enables,exchange,do,improving,decrease,reduce,is,initiates,In,ensures,under,are,perform,between,as,generates,encapsulates,discovering,register,supplies,provides,establishing,acquire,by,using,assist,serving,disseminating,publishes,registers,capture,request,match,generate,facilitate,Generate,logsheet,declaration,providing,via,transmit,than,permit,must,containing,receive,been,transmissions,send,notify,verify,guarantee,received,against,assemble,into,contains,along,replace,apply,adjustments,make,prior,will,should,Transform,display,acknowledge,include,change,process,monitor,update,control,check,abort,indicate,indicates,outside,opening,operator,present,has,determine,override,Failed,Initialize,reading,identify,proceed,initialize,contain,Schedule,execute,fails,can,resume,issue,command,sequence,employ,hash,testing,upload,controlling,Upon,enter,was,upon,During,inform,attempts,recording,impacting,conduct,storing,minimum,retrieve,compute,analyze,skip,receives,selects,follow,click,chooses,displays,give,choose,user,diect,wait,makes,opens,inbox,migrate,admin,folders,create,customize,meet,select,search,From,move,dispose,recover,restore,Delete,fulfill,integrate,data,log,download,default,receiving,modify,supports,add,delete,query,reject,suppress,require,Create,set,re-send,value,view,see,message,being,leave,registered,improve,creating,approved,automatically,estimates,distinguish,requested,like,would,represent,develop,by/to,To,identified,fixed,communication,throughout}
@attribute V-TAG {VB,IN,MD,VBZ,VBG,TO,NN,null,VBP,VBN,NNS,RB,VBD}
@attribute V-CAT {transitive,null,intransitive}
@attribute V-Process {N,Y,null}
@attribute Object {longitude,timestamps,minimum,administrator,able,attacks,shutdown,data,it,rate,handling,observations,available,sources,minutes,them,receipt,seconds,check,request,minute,information,requests,users,operations,environment,tools,support,service,staff,methods,criteria,rules,standards,documentation,system,technologies,contributions,delivery,Plan,A-130,Resources,requirements,Management,outlined,Institute,NIST,Standards,B,providers,network,metadata,restrictions,communications,access,€,assists,CDNs,resources,CDN,peering,internetworking,need,demand,â,compensation,participants,undertaken,research,s,scale/reach,sharing,increases,entities,administration,interactions,relationships,coordination,activities,roles,PA,peers,process,performance,protocols,participating,availability,validation,load,cost,server,replicates,event,trigger,hotspot,content,end-users,host,permitted,policies,agent,mediator,SLA-allocator,enforced,caching,selection,serversâ,servers,basis,PA.,conjunction,established,there,replicated,taken,redirected,resource,details,created,arrangement,administer,set,module,negotiations,PAs,used,conduit,approach,others,performed,DNS,clusters,cluster,levels,gateways,SR.,provider,validated,transmission,vessel,times,transmitted,message,acknowledged,operation,delete,record/report,transmissions,acknowledgement,Receipt,entry,logbook,screens,features,dates,other,populated,printer,file,means,required,Logbook,copies,country,transport,act,logsheet,declaration,Cod,returns,copy,email,string,contents,header,attribute,of,suffix,encrypted,PGP,Master,type,capture,corrections,items,interface,identifiable,trip,submission,messages,report,voyage,reports,up,generated,End,sent,deletions,deletion,operational,establish,facility,use,supplied,Correlator,e2e,output,frames,packets,part,System,statistics,tolerances,all,accumulation,comparison,changes,series,sets,ordered,values,extent,invalids,counts,normalizations,count,based,mode,adjustments,mitigation,processes,constructed,lag,input,any,piped,self,parameter,obtained,M&C,window,operator,alarm,screen,user,status,sensors,RLCS,database,elements,state,integrity,controllers,stored,level,unknown,devices,computers,updated,met,failure,units,changed,thresholds,limits,cabinets,occurs,actions,security,proceed,sequence,device,Requests,Status,Devices,identified,id,field,unit,make,sure,tables,designed,time,automatically,warning,events,Log,sequences,GUI,halted,corrected,memory,period,opening,command,occurred,resume,format,password,function,characters,verification,version,exported,Predator,capable,AVs,payload,control,configurations,necessary,capabilities,power,application,State,Mode,terminated,interruption,startup,attempts,result,interaction,execute,launched,functionality,modes,determination,Detection,condition,removed,placed,allow,functions,plan,received,interfaces,processing,plans,retrieval,names,redundancy,capability,import,links,number,viewing,discretion,validity,range,selected,uplink,area,return,flight,movie,clik,component,link,button,click,begin,page,answer,answers,question,directions,points,plot,correctly,answered,questions,proceeded,score,conclusion,story,related,exit,chance,selects,menus,pages,progress,context,complete,sense,send,product,folders,migrate,agency,organization,people,aid,lists,views,applications,embedded,testing,e-mails,e-mail,accessed,accounts/addresses,intervals,archive,attachments,retention,separate,regulations,results,Date,Subject,search,production,read,location,storage,policy,records,needed,logs,services,ActiveSync,accounts,certified,case,markings,trail,discovery,subscriptions,systems,experience,fields,corresponding,Proof,Concept,Feedback,Snow,SMART,Transit,DDOT,fleet,fleetsä,fleets,Commission,County,RWIS,Department,Weather,D,enumerated,Origin,Center,WMTMS,Corporationä,Highways,TMS,TMC,transactions,sub-directory,Provider,FALSE,Indicator,indicate,Administrator,record,Representation,Interface,Personnel,SOA,NPA-NXX,date,equal,greater,SMS,Filters,downloads,download,Information,Origination,execution,Creation,Date/Time,Activation,value,scheduling,LRN,re-scheduling,a,NPAC,initiated,Event,re-schedule,Create,Block,mechanism,valid,options,days,NPA-NXX-X,personnel,Modification,Deletion,List,updates,Active,broadcasts,validations,Timestamp,completion,broadcast,modification,modified,creation,notification,re-sends,determine,re-send,Blocks,Versions,associated,list,ID,see,modify,fails,deleted,are,affected,Version,subscription,months,tunable,hour,Code,intact,conflict,timestamp,Mashbot,bar,day,traded-settled,gross,seller-buyer,physical,market,issuer-buyer,banks,practices,risks,Market,liquidity,instruments,tradability,costs,trading,benefit,marketability,DvP,known,issued,electronically,clearing,sale-delivery,securities,purposes,SAFIRES,methodology,CSDPs,protocol,SWIFT,User,MMF,JSE,approval,NMPG,respectively,finalisation,ISINs,ISIN,response,immediacy,issuance,settlement,essential,requirement,ZAE,prefix,ZAM,bonds,ZAG,agreed,STRATE,perspective,limited,2004,implemented,capacity,participation,adaptation,NNA,Model,incorporated,Engine,program,request-notification,identification,regarding,notes,provided,SLA,Agreement,BCP,categories,bought,discount,term,maturity,repayable,payable,instrument,call,maturing,temperature,computer,web,DH,called,controllers-sensors,equipped,communication,read-saved,phone,PDA,rooms,home,spaces,controlled}
@attribute O-TAG {NN,NNS,JJ,PRP,VBG,NNP,VBN,NNPS,$,VBZ,VB,RB,IN,DT,VBD,JJR,VBP,CD}
@attribute O-NER {O,TITLE,CAUSE_OF_DEATH,DURATION,ORGANIZATION,MONEY,MISC,STATE_OR_PROVINCE,DATE,LOCATION,PERSON}
@attribute O-Type {'abstract entity',null,'physical entity'}
@attribute Label {true,false}

@data
Ability,NN,O,'abstract entity',meet,VB,intransitive,N,regulations,NNS,O,'abstract entity',false
requests,NNS,O,'abstract entity',provide,VB,transitive,Y,results,NNS,O,'physical entity',true
requests,NNS,O,'abstract entity',provide,VB,transitive,Y,results,NNS,O,'physical entity',true
requests,NNS,O,'abstract entity',provide,VB,transitive,Y,results,NNS,O,'physical entity',true
requests,NNS,O,'abstract entity',provide,VB,transitive,Y,results,NNS,O,'physical entity',true
Ability,NN,O,'abstract entity',select,VB,transitive,Y,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',select,VB,transitive,Y,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',select,VB,transitive,Y,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',select,VB,transitive,Y,period,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',select,VB,transitive,Y,period,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',select,VB,transitive,Y,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',search,VB,transitive,N,header,NN,TITLE,'abstract entity',false
Ability,NN,O,'abstract entity',search,VB,transitive,N,Date,NNP,O,'abstract entity',false
Ability,NN,O,'abstract entity',From,IN,null,N,Subject,NNP,O,'abstract entity',false
Ability,NN,O,'abstract entity',search,VB,transitive,N,Date,NNP,O,'abstract entity',false
Ability,NN,O,'abstract entity',search,VB,transitive,N,header,NN,TITLE,'abstract entity',false
Ability,NN,O,'abstract entity',perform,VB,intransitive,N,search,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',perform,VB,intransitive,N,search,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,production,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,read,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,requests,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,location,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,location,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,read,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',move,VB,intransitive,N,data,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',move,VB,intransitive,N,data,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,storage,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,storage,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,sources,NNS,O,'physical entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,sources,NNS,O,'physical entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,data,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',admin,NN,null,N,search,VB,O,'abstract entity',false
Ability,NN,O,'abstract entity',on,IN,null,N,policy,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,archive,NN,O,'physical entity',false
agencies,NNS,O,'abstract entity',of,IN,null,N,records,NNS,O,'abstract entity',false
agencies,NNS,O,'abstract entity',dispose,VB,transitive,Y,needed,VBN,O,null,false
agencies,NNS,O,'abstract entity',of,IN,null,N,records,NNS,O,'abstract entity',false
agencies,NNS,O,'abstract entity',dispose,VB,transitive,Y,needed,VBN,O,null,false
admin,NN,O,null,at,IN,null,N,level,NN,O,'abstract entity',false
admin,NN,O,null,recover,VB,intransitive,Y,messages,NNS,O,'abstract entity',true
backup,NN,O,'physical entity',restore,VB,intransitive,Y,logs,NNS,O,'physical entity',false
e-mail,NN,O,'abstract entity',with,IN,null,N,services,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',using,VBG,transitive,N,device,NN,O,'physical entity',false
e-mail,NN,O,'abstract entity',with,IN,null,N,devices,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,ActiveSync,NN,O,null,false
Ability,NN,O,'abstract entity',support,VB,transitive,N,protocols,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,protocols,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,protocols,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',support,VB,transitive,N,protocols,NNS,O,'abstract entity',false
Update,NNP,O,'abstract entity',Delete,VB,transitive,N,accounts,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',to,TO,null,N,e-mail,NN,O,'abstract entity',false
e-mail,NN,O,'abstract entity',can,MD,transitive,N,certified,VBN,O,null,false
Ability,NN,O,'abstract entity',admin,NN,null,N,certified,VBN,O,null,false
e-mail,NN,O,'abstract entity',fulfill,VB,transitive,N,production,NN,O,'abstract entity',false
e-mail,NN,O,'abstract entity',can,MD,transitive,N,certified,VBN,O,null,false
Ability,NN,O,'abstract entity',to,TO,null,N,e-mail,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',by,IN,null,N,case,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',admin,NN,null,N,certified,VBN,O,null,false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,results,NNS,O,'physical entity',false
maintain,VB,O,null,for,IN,null,N,results,NNS,O,'physical entity',false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,markings,NNS,O,'abstract entity',false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,markings,NNS,O,'abstract entity',false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,results,NNS,O,'physical entity',false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,results,NNS,O,'physical entity',false
diligence,NN,O,'abstract entity',maintain,VB,transitive,N,results,NNS,O,'physical entity',false
maintain,VB,O,null,for,IN,null,N,results,NNS,O,'physical entity',false
Ability,NN,O,'abstract entity',provide,VB,transitive,Y,trail,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',provide,VB,transitive,Y,discovery,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',provide,VB,transitive,Y,trail,NN,O,'physical entity',false
Ability,NN,O,'abstract entity',provide,VB,transitive,Y,discovery,NN,O,'abstract entity',false
admin,NN,O,null,retrieve,VB,intransitive,N,messages,NNS,O,'abstract entity',true
admin,NN,O,null,retrieve,VB,intransitive,N,messages,NNS,O,'abstract entity',true
user,NN,O,'physical entity',null,null,null,null,subscriptions,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',integrate,VB,intransitive,Y,services,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,systems,NNS,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
Ability,NN,O,'abstract entity',with,IN,null,N,experience,NN,O,'abstract entity',false
System,NNP,MISC,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',true
elements,NNS,O,'physical entity',include,VB,transitive,Y,fields,NNS,O,'physical entity',false
elements,NNS,O,'physical entity',include,VB,transitive,Y,format,NN,O,'abstract entity',false
elements,NNS,O,'physical entity',include,VB,transitive,Y,corresponding,VBG,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Proof,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Concept,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Feedback,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Feedback,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Snow,NNP,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Authority,NNP,O,'abstract entity',null,null,null,null,SMART,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Transit,NNP,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Transit,NNP,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Transit,NNP,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Department,NNP,ORGANIZATION,'abstract entity',null,null,null,null,DDOT,NNP,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,fleet,NN,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
data,NNS,O,'abstract entity',using,VBG,transitive,N,fleetsä,NN,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,fleets,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
data,NNS,O,'abstract entity',using,VBG,transitive,N,fleetsä,NN,O,null,false
data,NNS,O,'abstract entity',using,VBG,transitive,N,fleetsä,NN,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,fleets,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,fleets,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
System,NNP,MISC,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
System,NNP,MISC,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Commission,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,County,NNP,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,RWIS,NN,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Resources,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Resources,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Department,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Department,NNP,O,'abstract entity',false
systems,NNS,O,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,systems,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Weather,NNP,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',data,NNS,null,N,D,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',data,NNS,null,N,enumerated,VBN,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
System,NNP,MISC,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
System,NNP,MISC,'abstract entity',collect,VB,transitive,Y,Origin,NNP,O,'physical entity',false
System,NNP,MISC,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',true
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Center,NNP,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,System,NNP,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,WMTMS,NNP,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,system,NN,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Commission,NNP,ORGANIZATION,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
system,NN,O,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,County,NNP,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,Corporationä,NNP,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',for,IN,null,N,Highways,NNS,O,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',collect,VB,transitive,Y,data,NNS,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',shall,MD,null,N,able,JJ,O,null,false
Services,NNPS,ORGANIZATION,'abstract entity',from,IN,null,N,System,NN,O,'abstract entity',false
Services,NNPS,ORGANIZATION,'abstract entity',for,IN,null,N,TMS,NNS,ORGANIZATION,'physical entity',false
Services,NNPS,ORGANIZATION,'abstract entity',using,VBG,transitive,N,interface,NN,O,'physical entity',false
